state,date,sector,emissions
California,15/08/2019,Residential,0.0798956
California,16/08/2019,Residential,0.0803275
California,17/08/2019,Residential,0.0806425
California,18/08/2019,Residential,0.0807476
California,19/08/2019,Residential,0.0807045
California,20/08/2019,Residential,0.0807942
California,21/08/2019,Residential,0.0805853
California,22/08/2019,Residential,0.0803092
California,23/08/2019,Residential,0.079938
California,24/08/2019,Residential,0.0796568
California,25/08/2019,Residential,0.0796915
California,26/08/2019,Residential,0.0798183
California,27/08/2019,Residential,0.0797284
California,28/08/2019,Residential,0.0796135
California,29/08/2019,Residential,0.0787972
California,30/08/2019,Residential,0.0780621
California,31/08/2019,Residential,0.0775615
California,01/09/2019,Residential,0.0769938
California,02/09/2019,Residential,0.0766555
California,03/09/2019,Residential,0.0763287
California,04/09/2019,Residential,0.0761964
California,05/09/2019,Residential,0.076697
California,06/09/2019,Residential,0.0770785
California,07/09/2019,Residential,0.0774153
California,08/09/2019,Residential,0.0777529
California,09/09/2019,Residential,0.0775141
California,10/09/2019,Residential,0.0771731
California,11/09/2019,Residential,0.0766906
California,12/09/2019,Residential,0.0765088
California,13/09/2019,Residential,0.0764073
California,14/09/2019,Residential,0.0767469
California,15/09/2019,Residential,0.0767189
California,16/09/2019,Residential,0.0775189
California,17/09/2019,Residential,0.0780078
California,18/09/2019,Residential,0.0781381
California,19/09/2019,Residential,0.0780546
California,20/09/2019,Residential,0.07807
California,21/09/2019,Residential,0.0772097
California,22/09/2019,Residential,0.0766789
California,23/09/2019,Residential,0.0757926
California,24/09/2019,Residential,0.075609
California,25/09/2019,Residential,0.0776684
California,26/09/2019,Residential,0.0824174
California,27/09/2019,Residential,0.0880053
California,28/09/2019,Residential,0.095468
California,29/09/2019,Residential,0.100816
California,30/09/2019,Residential,0.104328
California,01/10/2019,Residential,0.107934
California,02/10/2019,Residential,0.108483
California,03/10/2019,Residential,0.104748
California,04/10/2019,Residential,0.0999931
California,05/10/2019,Residential,0.0938491
California,06/10/2019,Residential,0.0909783
California,07/10/2019,Residential,0.0904092
California,08/10/2019,Residential,0.0897516
California,09/10/2019,Residential,0.0901266
California,10/10/2019,Residential,0.0920936
California,11/10/2019,Residential,0.0958363
California,12/10/2019,Residential,0.0989609
California,13/10/2019,Residential,0.10061
California,14/10/2019,Residential,0.100441
California,15/10/2019,Residential,0.101743
California,16/10/2019,Residential,0.103267
California,17/10/2019,Residential,0.103636
California,18/10/2019,Residential,0.10087
California,19/10/2019,Residential,0.0976815
California,20/10/2019,Residential,0.0947984
California,21/10/2019,Residential,0.0930143
California,22/10/2019,Residential,0.0894807
California,23/10/2019,Residential,0.0861451
California,24/10/2019,Residential,0.0856786
California,25/10/2019,Residential,0.0910995
California,26/10/2019,Residential,0.100735
California,27/10/2019,Residential,0.110192
California,28/10/2019,Residential,0.121148
California,29/10/2019,Residential,0.131477
California,30/10/2019,Residential,0.138298
California,31/10/2019,Residential,0.142608
California,01/11/2019,Residential,0.142538
California,02/11/2019,Residential,0.138907
California,03/11/2019,Residential,0.135447
California,04/11/2019,Residential,0.131638
California,05/11/2019,Residential,0.126522
California,06/11/2019,Residential,0.12455
California,07/11/2019,Residential,0.123553
California,08/11/2019,Residential,0.123142
California,09/11/2019,Residential,0.121854
California,10/11/2019,Residential,0.122341
California,11/11/2019,Residential,0.12269
California,12/11/2019,Residential,0.125167
California,13/11/2019,Residential,0.127087
California,14/11/2019,Residential,0.126248
California,15/11/2019,Residential,0.123886
California,16/11/2019,Residential,0.122828
California,17/11/2019,Residential,0.127224
California,18/11/2019,Residential,0.135327
California,19/11/2019,Residential,0.14197
California,20/11/2019,Residential,0.146865
California,21/11/2019,Residential,0.153748
California,22/11/2019,Residential,0.163899
California,23/11/2019,Residential,0.176847
California,24/11/2019,Residential,0.186373
California,25/11/2019,Residential,0.198464
California,26/11/2019,Residential,0.213554
California,27/11/2019,Residential,0.22816
California,28/11/2019,Residential,0.232108
California,29/11/2019,Residential,0.229837
California,30/11/2019,Residential,0.22382
California,01/12/2019,Residential,0.213253
California,02/12/2019,Residential,0.196404
California,03/12/2019,Residential,0.175788
California,04/12/2019,Residential,0.154794
California,05/12/2019,Residential,0.146091
California,06/12/2019,Residential,0.146883
California,07/12/2019,Residential,0.149714
California,08/12/2019,Residential,0.152396
California,09/12/2019,Residential,0.149977
California,10/12/2019,Residential,0.148846
California,11/12/2019,Residential,0.152198
California,12/12/2019,Residential,0.159679
California,13/12/2019,Residential,0.165148
California,14/12/2019,Residential,0.169324
California,15/12/2019,Residential,0.173987
California,16/12/2019,Residential,0.182933
California,17/12/2019,Residential,0.190092
California,18/12/2019,Residential,0.193186
California,19/12/2019,Residential,0.190362
California,20/12/2019,Residential,0.188506
California,21/12/2019,Residential,0.189826
California,22/12/2019,Residential,0.191463
California,23/12/2019,Residential,0.193903
California,24/12/2019,Residential,0.200979
California,25/12/2019,Residential,0.210241
California,26/12/2019,Residential,0.218278
California,27/12/2019,Residential,0.219158
California,28/12/2019,Residential,0.214791
California,29/12/2019,Residential,0.212976
California,30/12/2019,Residential,0.209741
California,31/12/2019,Residential,0.204098
California,01/01/2020,Residential,0.19832
California,02/01/2020,Residential,0.196399
California,03/01/2020,Residential,0.19604
California,04/01/2020,Residential,0.198612
California,05/01/2020,Residential,0.200196
California,06/01/2020,Residential,0.20265
California,07/01/2020,Residential,0.209239
California,08/01/2020,Residential,0.214088
California,09/01/2020,Residential,0.218307
California,10/01/2020,Residential,0.222507
California,11/01/2020,Residential,0.22539
California,12/01/2020,Residential,0.230014
California,13/01/2020,Residential,0.232599
California,14/01/2020,Residential,0.232305
California,15/01/2020,Residential,0.233576
California,16/01/2020,Residential,0.230096
California,17/01/2020,Residential,0.226
California,18/01/2020,Residential,0.221468
California,19/01/2020,Residential,0.213227
California,20/01/2020,Residential,0.207208
California,21/01/2020,Residential,0.197681
California,22/01/2020,Residential,0.188513
California,23/01/2020,Residential,0.182442
California,24/01/2020,Residential,0.180154
California,25/01/2020,Residential,0.176404
California,26/01/2020,Residential,0.174424
California,27/01/2020,Residential,0.170638
California,28/01/2020,Residential,0.168797
California,29/01/2020,Residential,0.165173
California,30/01/2020,Residential,0.163383
California,31/01/2020,Residential,0.168991
California,01/02/2020,Residential,0.180986
California,02/02/2020,Residential,0.193118
California,03/02/2020,Residential,0.201885
California,04/02/2020,Residential,0.20877
California,05/02/2020,Residential,0.21592
California,06/02/2020,Residential,0.221406
California,07/02/2020,Residential,0.215997
California,08/02/2020,Residential,0.203362
California,09/02/2020,Residential,0.193164
California,10/02/2020,Residential,0.189383
California,11/02/2020,Residential,0.187838
California,12/02/2020,Residential,0.187585
California,13/02/2020,Residential,0.185025
California,14/02/2020,Residential,0.182613
California,15/02/2020,Residential,0.182791
California,16/02/2020,Residential,0.180728
California,17/02/2020,Residential,0.176132
California,18/02/2020,Residential,0.167741
California,19/02/2020,Residential,0.161131
California,20/02/2020,Residential,0.161498
California,21/02/2020,Residential,0.162539
California,22/02/2020,Residential,0.158472
California,23/02/2020,Residential,0.150107
California,24/02/2020,Residential,0.142161
California,25/02/2020,Residential,0.136339
California,26/02/2020,Residential,0.133603
California,27/02/2020,Residential,0.132675
California,28/02/2020,Residential,0.133196
California,29/02/2020,Residential,0.131504
California,01/03/2020,Residential,0.132703
California,02/03/2020,Residential,0.134723
California,03/03/2020,Residential,0.138833
California,04/03/2020,Residential,0.143604
California,05/03/2020,Residential,0.144645
California,06/03/2020,Residential,0.142037
California,07/03/2020,Residential,0.143012
California,08/03/2020,Residential,0.142606
California,09/03/2020,Residential,0.144086
California,10/03/2020,Residential,0.147897
California,11/03/2020,Residential,0.148059
California,12/03/2020,Residential,0.147319
California,13/03/2020,Residential,0.151908
California,14/03/2020,Residential,0.16447
California,15/03/2020,Residential,0.178101
California,16/03/2020,Residential,0.186686
California,17/03/2020,Residential,0.191419
California,18/03/2020,Residential,0.191625
California,19/03/2020,Residential,0.18907
California,20/03/2020,Residential,0.183724
California,21/03/2020,Residential,0.177186
California,22/03/2020,Residential,0.172283
California,23/03/2020,Residential,0.174047
California,24/03/2020,Residential,0.176843
California,25/03/2020,Residential,0.179898
California,26/03/2020,Residential,0.181992
California,27/03/2020,Residential,0.181577
California,28/03/2020,Residential,0.175681
California,29/03/2020,Residential,0.165808
California,30/03/2020,Residential,0.154804
California,31/03/2020,Residential,0.144959
California,01/04/2020,Residential,0.139072
California,02/04/2020,Residential,0.13508
California,03/04/2020,Residential,0.13715
California,04/04/2020,Residential,0.142348
California,05/04/2020,Residential,0.149572
California,06/04/2020,Residential,0.154524
California,07/04/2020,Residential,0.157072
California,08/04/2020,Residential,0.156363
California,09/04/2020,Residential,0.153826
California,10/04/2020,Residential,0.148376
California,11/04/2020,Residential,0.140249
California,12/04/2020,Residential,0.128683
California,13/04/2020,Residential,0.117758
California,14/04/2020,Residential,0.111974
California,15/04/2020,Residential,0.109549
California,16/04/2020,Residential,0.109204
California,17/04/2020,Residential,0.10781
California,18/04/2020,Residential,0.108029
California,19/04/2020,Residential,0.108189
California,20/04/2020,Residential,0.105213
California,21/04/2020,Residential,0.0981997
California,22/04/2020,Residential,0.0900204
California,23/04/2020,Residential,0.0822852
California,24/04/2020,Residential,0.0755236
California,25/04/2020,Residential,0.0691878
California,26/04/2020,Residential,0.0675652
California,27/04/2020,Residential,0.0682494
California,28/04/2020,Residential,0.0716571
California,29/04/2020,Residential,0.0749602
California,30/04/2020,Residential,0.0784878
California,01/05/2020,Residential,0.0816905
California,02/05/2020,Residential,0.0843523
California,03/05/2020,Residential,0.0859478
California,04/05/2020,Residential,0.0864019
California,05/05/2020,Residential,0.0844902
California,06/05/2020,Residential,0.0838085
California,07/05/2020,Residential,0.083845
California,08/05/2020,Residential,0.0844721
California,09/05/2020,Residential,0.0871369
California,10/05/2020,Residential,0.0913351
California,11/05/2020,Residential,0.0944581
California,12/05/2020,Residential,0.0960476
California,13/05/2020,Residential,0.0962813
California,14/05/2020,Residential,0.0945124
California,15/05/2020,Residential,0.0938485
California,16/05/2020,Residential,0.0962245
California,17/05/2020,Residential,0.0957611
California,18/05/2020,Residential,0.094403
California,19/05/2020,Residential,0.0946672
California,20/05/2020,Residential,0.0959921
California,21/05/2020,Residential,0.0968104
California,22/05/2020,Residential,0.0945892
California,23/05/2020,Residential,0.0879225
California,24/05/2020,Residential,0.0829315
California,25/05/2020,Residential,0.0816207
California,26/05/2020,Residential,0.0812267
California,27/05/2020,Residential,0.0796509
California,28/05/2020,Residential,0.0796651
California,29/05/2020,Residential,0.0804409
California,30/05/2020,Residential,0.0807099
California,31/05/2020,Residential,0.0806859
California,01/06/2020,Residential,0.0799345
California,02/06/2020,Residential,0.0793951
California,03/06/2020,Residential,0.081334
California,04/06/2020,Residential,0.0828223
California,05/06/2020,Residential,0.0836726
California,06/06/2020,Residential,0.0839052
California,07/06/2020,Residential,0.0840168
California,08/06/2020,Residential,0.084215
California,09/06/2020,Residential,0.0842383
California,10/06/2020,Residential,0.0831708
California,11/06/2020,Residential,0.0811918
California,12/06/2020,Residential,0.0799937
California,13/06/2020,Residential,0.0812306
California,14/06/2020,Residential,0.082186
California,15/06/2020,Residential,0.0828156
California,16/06/2020,Residential,0.0823301
California,17/06/2020,Residential,0.0818302
California,18/06/2020,Residential,0.0816598
California,19/06/2020,Residential,0.0817247
California,20/06/2020,Residential,0.0806976
California,21/06/2020,Residential,0.0805727
California,22/06/2020,Residential,0.0805997
California,23/06/2020,Residential,0.080564
California,24/06/2020,Residential,0.0797154
California,25/06/2020,Residential,0.0800568
California,26/06/2020,Residential,0.0807042
California,27/06/2020,Residential,0.0806116
California,28/06/2020,Residential,0.0809858
California,29/06/2020,Residential,0.0817252
California,30/06/2020,Residential,0.082562
California,01/07/2020,Residential,0.0826133
California,02/07/2020,Residential,0.0816265
California,03/07/2020,Residential,0.0809484
California,04/07/2020,Residential,0.0816694
California,05/07/2020,Residential,0.0812826
California,06/07/2020,Residential,0.0804061
California,07/07/2020,Residential,0.0794825
California,08/07/2020,Residential,0.0792461
California,09/07/2020,Residential,0.0792858
California,10/07/2020,Residential,0.079042
California,11/07/2020,Residential,0.0789309
California,12/07/2020,Residential,0.0790974
California,13/07/2020,Residential,0.0792782
California,14/07/2020,Residential,0.0796646
California,15/07/2020,Residential,0.0799729
California,16/07/2020,Residential,0.0802996
California,17/07/2020,Residential,0.0808662
California,18/07/2020,Residential,0.0810249
California,19/07/2020,Residential,0.081305
California,20/07/2020,Residential,0.0816169
California,21/07/2020,Residential,0.081861
California,22/07/2020,Residential,0.0821995
California,23/07/2020,Residential,0.0822143
California,24/07/2020,Residential,0.0819684
California,25/07/2020,Residential,0.0818377
California,26/07/2020,Residential,0.0816885
California,27/07/2020,Residential,0.0815584
California,28/07/2020,Residential,0.0814489
California,29/07/2020,Residential,0.0808532
California,30/07/2020,Residential,0.0805587
California,31/07/2020,Residential,0.0798018
California,01/08/2020,Residential,0.0791241
California,02/08/2020,Residential,0.0789335
California,03/08/2020,Residential,0.0786624
California,04/08/2020,Residential,0.0781265
California,05/08/2020,Residential,0.0780004
California,06/08/2020,Residential,0.0778875
California,07/08/2020,Residential,0.0780998
California,08/08/2020,Residential,0.0782217
California,09/08/2020,Residential,0.0777528
California,10/08/2020,Residential,0.0771157
California,11/08/2020,Residential,0.0764366
California,12/08/2020,Residential,0.0759348
California,13/08/2020,Residential,0.075473
California,14/08/2020,Residential,0.0750757
California,15/08/2020,Residential,0.0743929
California,16/08/2020,Residential,0.0738243
California,17/08/2020,Residential,0.0736684
California,18/08/2020,Residential,0.0738468
California,19/08/2020,Residential,0.0740459
California,20/08/2020,Residential,0.0742913
California,21/08/2020,Residential,0.0744056
California,22/08/2020,Residential,0.0746364
California,23/08/2020,Residential,0.075246
California,24/08/2020,Residential,0.0762633
California,25/08/2020,Residential,0.0768668
California,26/08/2020,Residential,0.077519
California,27/08/2020,Residential,0.0781802
California,28/08/2020,Residential,0.0788128
California,29/08/2020,Residential,0.0799532
California,30/08/2020,Residential,0.0807121
California,31/08/2020,Residential,0.0809221
California,01/09/2020,Residential,0.0814122
California,02/09/2020,Residential,0.081319
California,03/09/2020,Residential,0.0809584
California,04/09/2020,Residential,0.0806283
California,05/09/2020,Residential,0.0797052
California,06/09/2020,Residential,0.079203
California,07/09/2020,Residential,0.0795407
California,08/09/2020,Residential,0.0800644
California,09/09/2020,Residential,0.0805971
California,10/09/2020,Residential,0.0814058
California,11/09/2020,Residential,0.0825532
California,12/09/2020,Residential,0.0831689
California,13/09/2020,Residential,0.083008
California,14/09/2020,Residential,0.0820033
California,15/09/2020,Residential,0.080927
California,16/09/2020,Residential,0.0804982
California,17/09/2020,Residential,0.0799492
California,18/09/2020,Residential,0.0791553
California,19/09/2020,Residential,0.0789775
California,20/09/2020,Residential,0.0790808
California,21/09/2020,Residential,0.0790185
California,22/09/2020,Residential,0.0792635
California,23/09/2020,Residential,0.0791649
California,24/09/2020,Residential,0.0789956
California,25/09/2020,Residential,0.0787448
California,26/09/2020,Residential,0.0785703
California,27/09/2020,Residential,0.0785961
California,28/09/2020,Residential,0.0786885
California,29/09/2020,Residential,0.0784871
California,30/09/2020,Residential,0.0785747
California,01/10/2020,Residential,0.0789313
California,02/10/2020,Residential,0.0796332
California,03/10/2020,Residential,0.0804119
California,04/10/2020,Residential,0.081532
California,05/10/2020,Residential,0.0831669
California,06/10/2020,Residential,0.0851114
California,07/10/2020,Residential,0.0859224
California,08/10/2020,Residential,0.086343
California,09/10/2020,Residential,0.0860882
California,10/10/2020,Residential,0.0855212
California,11/10/2020,Residential,0.0843665
California,12/10/2020,Residential,0.0828024
California,13/10/2020,Residential,0.0809362
California,14/10/2020,Residential,0.080137
California,15/10/2020,Residential,0.0796791
California,16/10/2020,Residential,0.0799406
California,17/10/2020,Residential,0.0804151
California,18/10/2020,Residential,0.0807514
California,19/10/2020,Residential,0.081408
California,20/10/2020,Residential,0.0832668
California,21/10/2020,Residential,0.0861781
California,22/10/2020,Residential,0.0901752
California,23/10/2020,Residential,0.095163
California,24/10/2020,Residential,0.100208
California,25/10/2020,Residential,0.104694
California,26/10/2020,Residential,0.108665
California,27/10/2020,Residential,0.110922
California,28/10/2020,Residential,0.111803
California,29/10/2020,Residential,0.108216
California,30/10/2020,Residential,0.103047
California,31/10/2020,Residential,0.098569
California,01/11/2020,Residential,0.0953285
California,02/11/2020,Residential,0.0909145
California,03/11/2020,Residential,0.0876883
California,04/11/2020,Residential,0.0958436
California,05/11/2020,Residential,0.110154
California,06/11/2020,Residential,0.129282
California,07/11/2020,Residential,0.146512
California,08/11/2020,Residential,0.15945
California,09/11/2020,Residential,0.173269
California,10/11/2020,Residential,0.185921
California,11/11/2020,Residential,0.184819
California,12/11/2020,Residential,0.178631
California,13/11/2020,Residential,0.163678
California,14/11/2020,Residential,0.148806
California,15/11/2020,Residential,0.140447
California,16/11/2020,Residential,0.136021
California,17/11/2020,Residential,0.133154
California,18/11/2020,Residential,0.132275
California,19/11/2020,Residential,0.134383
California,20/11/2020,Residential,0.14179
California,21/11/2020,Residential,0.15116
California,22/11/2020,Residential,0.158424
California,23/11/2020,Residential,0.162576
California,24/11/2020,Residential,0.165009
California,25/11/2020,Residential,0.170323
California,26/11/2020,Residential,0.174833
California,27/11/2020,Residential,0.175816
California,28/11/2020,Residential,0.17641
California,29/11/2020,Residential,0.176005
California,30/11/2020,Residential,0.173728
California,01/12/2020,Residential,0.175428
California,02/12/2020,Residential,0.17576
California,03/12/2020,Residential,0.175978
California,04/12/2020,Residential,0.175904
California,05/12/2020,Residential,0.168464
California,06/12/2020,Residential,0.165657
California,07/12/2020,Residential,0.16882
California,08/12/2020,Residential,0.171505
California,09/12/2020,Residential,0.172118
California,10/12/2020,Residential,0.171911
California,11/12/2020,Residential,0.174801
California,12/12/2020,Residential,0.187625
California,13/12/2020,Residential,0.195078
California,14/12/2020,Residential,0.195347
California,15/12/2020,Residential,0.19565
California,16/12/2020,Residential,0.197575
California,17/12/2020,Residential,0.199185
California,18/12/2020,Residential,0.197721
California,19/12/2020,Residential,0.19412
California,20/12/2020,Residential,0.193995
California,21/12/2020,Residential,0.195896
California,22/12/2020,Residential,0.193754
California,23/12/2020,Residential,0.188824
California,24/12/2020,Residential,0.188579
California,25/12/2020,Residential,0.193605
California,26/12/2020,Residential,0.20109
California,27/12/2020,Residential,0.205347
California,28/12/2020,Residential,0.207129
California,29/12/2020,Residential,0.209374
California,30/12/2020,Residential,0.213834
California,31/12/2020,Residential,0.213775
California,01/01/2021,Residential,0.210401
California,02/01/2021,Residential,0.205149
California,03/01/2021,Residential,0.201986
California,04/01/2021,Residential,0.200116
California,05/01/2021,Residential,0.199199
California,06/01/2021,Residential,0.19831
California,07/01/2021,Residential,0.198119
California,08/01/2021,Residential,0.198876
California,09/01/2021,Residential,0.197154
California,10/01/2021,Residential,0.191428
California,11/01/2021,Residential,0.18279
California,12/01/2021,Residential,0.172191
California,13/01/2021,Residential,0.160289
California,14/01/2021,Residential,0.148385
California,15/01/2021,Residential,0.136612
California,16/01/2021,Residential,0.128429
California,17/01/2021,Residential,0.123535
California,18/01/2021,Residential,0.127171
California,19/01/2021,Residential,0.135908
California,20/01/2021,Residential,0.152366
California,21/01/2021,Residential,0.172736
California,22/01/2021,Residential,0.191125
California,23/01/2021,Residential,0.211279
California,24/01/2021,Residential,0.226196
California,25/01/2021,Residential,0.233782
California,26/01/2021,Residential,0.239341
California,27/01/2021,Residential,0.240441
California,28/01/2021,Residential,0.232257
California,29/01/2021,Residential,0.218912
California,30/01/2021,Residential,0.200621
California,31/01/2021,Residential,0.191957
California,01/02/2021,Residential,0.188699
California,02/02/2021,Residential,0.184371
California,03/02/2021,Residential,0.175807
California,04/02/2021,Residential,0.172792
California,05/02/2021,Residential,0.178617
California,06/02/2021,Residential,0.183934
California,07/02/2021,Residential,0.183853
California,08/02/2021,Residential,0.182269
California,09/02/2021,Residential,0.178436
California,10/02/2021,Residential,0.17794
California,11/02/2021,Residential,0.178948
California,12/02/2021,Residential,0.177246
California,13/02/2021,Residential,0.176318
California,14/02/2021,Residential,0.177922
California,15/02/2021,Residential,0.178399
California,16/02/2021,Residential,0.179201
California,17/02/2021,Residential,0.179604
California,18/02/2021,Residential,0.178868
California,19/02/2021,Residential,0.174605
California,20/02/2021,Residential,0.167558
California,21/02/2021,Residential,0.16027
California,22/02/2021,Residential,0.155665
California,23/02/2021,Residential,0.155483
California,24/02/2021,Residential,0.154981
California,25/02/2021,Residential,0.152992
California,26/02/2021,Residential,0.15281
California,27/02/2021,Residential,0.155648
California,28/02/2021,Residential,0.16043
California,01/03/2021,Residential,0.163898
California,02/03/2021,Residential,0.160786
California,03/03/2021,Residential,0.156726
California,04/03/2021,Residential,0.157435
California,05/03/2021,Residential,0.159054
California,06/03/2021,Residential,0.163528
California,07/03/2021,Residential,0.167098
California,08/03/2021,Residential,0.1738
California,09/03/2021,Residential,0.182451
California,10/03/2021,Residential,0.188525
California,11/03/2021,Residential,0.190009
California,12/03/2021,Residential,0.195065
California,13/03/2021,Residential,0.200947
California,14/03/2021,Residential,0.201501
California,15/03/2021,Residential,0.192652
California,16/03/2021,Residential,0.183117
California,17/03/2021,Residential,0.17852
California,18/03/2021,Residential,0.17727
California,19/03/2021,Residential,0.172528
California,20/03/2021,Residential,0.163199
California,21/03/2021,Residential,0.153769
California,22/03/2021,Residential,0.153165
California,23/03/2021,Residential,0.156723
California,24/03/2021,Residential,0.154073
California,25/03/2021,Residential,0.14339
California,26/03/2021,Residential,0.13458
California,27/03/2021,Residential,0.12831
California,28/03/2021,Residential,0.120971
California,29/03/2021,Residential,0.108485
California,30/03/2021,Residential,0.0964344
California,31/03/2021,Residential,0.0934028
California,01/04/2021,Residential,0.0963435
California,02/04/2021,Residential,0.0987895
California,03/04/2021,Residential,0.100792
California,04/04/2021,Residential,0.104518
California,05/04/2021,Residential,0.110214
California,06/04/2021,Residential,0.11335
California,07/04/2021,Residential,0.112186
California,08/04/2021,Residential,0.110522
California,09/04/2021,Residential,0.109702
California,10/04/2021,Residential,0.10971
California,11/04/2021,Residential,0.114508
California,12/04/2021,Residential,0.119106
California,13/04/2021,Residential,0.122064
California,14/04/2021,Residential,0.122878
California,15/04/2021,Residential,0.119357
California,16/04/2021,Residential,0.115
California,17/04/2021,Residential,0.111166
California,18/04/2021,Residential,0.108527
California,19/04/2021,Residential,0.107302
California,20/04/2021,Residential,0.108073
California,21/04/2021,Residential,0.109913
California,22/04/2021,Residential,0.117303
California,23/04/2021,Residential,0.127317
California,24/04/2021,Residential,0.133727
California,25/04/2021,Residential,0.129855
California,26/04/2021,Residential,0.121503
California,27/04/2021,Residential,0.113666
California,28/04/2021,Residential,0.108372
California,29/04/2021,Residential,0.104574
California,30/04/2021,Residential,0.0961939
California,01/05/2021,Residential,0.086944
California,02/05/2021,Residential,0.0841844
California,03/05/2021,Residential,0.0867431
California,04/05/2021,Residential,0.0903913
California,05/05/2021,Residential,0.0911808
California,06/05/2021,Residential,0.0887602
California,07/05/2021,Residential,0.0886092
California,08/05/2021,Residential,0.0898892
California,09/05/2021,Residential,0.0909436
California,10/05/2021,Residential,0.0909294
California,11/05/2021,Residential,0.0903971
California,12/05/2021,Residential,0.0924857
California,13/05/2021,Residential,0.0968312
California,14/05/2021,Residential,0.100187
California,15/05/2021,Residential,0.101523
California,16/05/2021,Residential,0.102342
California,17/05/2021,Residential,0.104672
California,18/05/2021,Residential,0.106957
California,19/05/2021,Residential,0.109359
California,20/05/2021,Residential,0.108486
California,21/05/2021,Residential,0.104571
California,22/05/2021,Residential,0.101934
California,23/05/2021,Residential,0.100611
California,24/05/2021,Residential,0.0984944
California,25/05/2021,Residential,0.094801
California,26/05/2021,Residential,0.0908
California,27/05/2021,Residential,0.0881705
California,28/05/2021,Residential,0.0875392
California,29/05/2021,Residential,0.0893476
California,30/05/2021,Residential,0.0913184
California,31/05/2021,Residential,0.0916647
California,01/06/2021,Residential,0.0919387
California,02/06/2021,Residential,0.0915108
California,03/06/2021,Residential,0.0917727
California,04/06/2021,Residential,0.0957876
California,05/06/2021,Residential,0.0984846
California,06/06/2021,Residential,0.099376
California,07/06/2021,Residential,0.100668
California,08/06/2021,Residential,0.100984
California,09/06/2021,Residential,0.0989826
California,10/06/2021,Residential,0.0968191
California,11/06/2021,Residential,0.0924461
California,12/06/2021,Residential,0.0882833
California,13/06/2021,Residential,0.0845898
California,14/06/2021,Residential,0.0804049
California,15/06/2021,Residential,0.0781556
California,16/06/2021,Residential,0.0780089
California,17/06/2021,Residential,0.0783145
California,18/06/2021,Residential,0.0791588
California,19/06/2021,Residential,0.0793508
California,20/06/2021,Residential,0.0798558
California,21/06/2021,Residential,0.0809085
California,22/06/2021,Residential,0.081993
California,23/06/2021,Residential,0.0825152
California,24/06/2021,Residential,0.082474
California,25/06/2021,Residential,0.0821189
California,26/06/2021,Residential,0.0820013
California,27/06/2021,Residential,0.0819419
California,28/06/2021,Residential,0.0821325
California,29/06/2021,Residential,0.0820227
California,30/06/2021,Residential,0.0824188
California,01/07/2021,Residential,0.0828878
California,02/07/2021,Residential,0.0834476
California,03/07/2021,Residential,0.0846096
California,04/07/2021,Residential,0.0859934
California,05/07/2021,Residential,0.0860389
California,06/07/2021,Residential,0.0853507
California,07/07/2021,Residential,0.0846582
California,08/07/2021,Residential,0.0842473
California,09/07/2021,Residential,0.0844854
California,10/07/2021,Residential,0.0846219
California,11/07/2021,Residential,0.0845501
California,12/07/2021,Residential,0.0850323
California,13/07/2021,Residential,0.0865513
California,14/07/2021,Residential,0.087145
California,15/07/2021,Residential,0.0871433
California,16/07/2021,Residential,0.0862564
California,17/07/2021,Residential,0.085388
California,18/07/2021,Residential,0.084638
California,19/07/2021,Residential,0.0840704
California,20/07/2021,Residential,0.0833035
California,21/07/2021,Residential,0.0832115
California,22/07/2021,Residential,0.0834228
California,23/07/2021,Residential,0.0838104
California,24/07/2021,Residential,0.0833166
California,25/07/2021,Residential,0.0828281
California,26/07/2021,Residential,0.0823237
California,27/07/2021,Residential,0.0818085
California,28/07/2021,Residential,0.0814815
California,29/07/2021,Residential,0.0808539
California,30/07/2021,Residential,0.080153
California,31/07/2021,Residential,0.0802111
California,01/08/2021,Residential,0.0803074
California,02/08/2021,Residential,0.08035
California,03/08/2021,Residential,0.0799847
California,04/08/2021,Residential,0.0795553
California,05/08/2021,Residential,0.079565
California,06/08/2021,Residential,0.0794626
California,07/08/2021,Residential,0.0789736
California,08/08/2021,Residential,0.0782503
California,09/08/2021,Residential,0.0776289
California,10/08/2021,Residential,0.0774602
California,11/08/2021,Residential,0.0771273
California,12/08/2021,Residential,0.0768091
California,13/08/2021,Residential,0.0765122
California,14/08/2021,Residential,0.076424
California,15/08/2021,Residential,0.0769378
California,16/08/2021,Residential,0.0773155
California,17/08/2021,Residential,0.0776433
California,18/08/2021,Residential,0.0783553
California,19/08/2021,Residential,0.0791203
California,20/08/2021,Residential,0.0798176
California,21/08/2021,Residential,0.0805957
California,22/08/2021,Residential,0.0809896
California,23/08/2021,Residential,0.080898
California,24/08/2021,Residential,0.0802358
California,25/08/2021,Residential,0.0792743
California,26/08/2021,Residential,0.0782426
California,27/08/2021,Residential,0.0775688
California,28/08/2021,Residential,0.0769278
California,29/08/2021,Residential,0.0787528
California,30/08/2021,Residential,0.0816052
California,31/08/2021,Residential,0.084559
California,01/09/2021,Residential,0.0871041
California,02/09/2021,Residential,0.0891567
California,03/09/2021,Residential,0.0908325
California,04/09/2021,Residential,0.0923058
California,05/09/2021,Residential,0.0912063
California,06/09/2021,Residential,0.0897214
California,07/09/2021,Residential,0.0888434
California,08/09/2021,Residential,0.0886591
California,09/09/2021,Residential,0.0887677
California,10/09/2021,Residential,0.0889048
